"page_key","level2","file_path","url_path","title","description","why_interesting","rank","use_count"
"CoverUp_Archive_Is_Purge","CoverUp","CoverUp/Archive_Is_Purge.mdx","/CoverUp/Archive_Is_Purge","Archive.today","The FBI subpoenaed the registrar behind Archive.today fifty days after the killing, and the timing questions raised.","On October 30, 2025 — twenty days after the AES plant blast and fifty days after the killing — the FBI subpoenaed the registrar behind the one major web archive that is hard to delete from.","25","5"
"CoverUp_UVU_HD_Footage","CoverUp","CoverUp/UVU_HD_Footage_Withheld.mdx","/CoverUp/UVU_HD_Footage_Withheld","UVU HD Surveillance Never Publicly Released (Claims)","UVU's HD CCTV anchors the probable-cause affidavit yet only grainy re-encoded clips have been released.","The affidavit tracks a suspect across campus from ~11:50 am to 12:23 pm almost entirely on UVU cameras — while conceding that footage ""does not capture the act of firing."" Originals stay withheld.","26","5"
"CoverUp_Sheriff_Video_Withheld","CoverUp","CoverUp/Sheriff_Video_Withheld.mdx","/CoverUp/Sheriff_Video_Withheld","Tyler Robinson Surrender Video Not Publicly Released (Claims)","Washington County Sheriff reportedly returned ""no records"" for surrender and booking video of Robinson.","KUTV 2News reports the sheriff's office returned ""no records"" for any surrender or booking footage — despite intake, dispatch, and body-worn systems that would normally capture those hours.","27","5"
"CoverUp_Airborne_Surveillance","CoverUp","CoverUp/Airborne_Surveillance_Records.mdx","/CoverUp/Airborne_Surveillance_Records","Airborne Surveillance Records Over UVU Withheld (Claims)","Army ISR jet passes and drone activity over UVU mean imagery may exist, but records are unproduced.","A U.S. Army HADES ISR jet, tail number N1098L, callsign AXLE10, is documented making low passes near the UVU corridor before and after the shooting; crew, tasking, and FAA records remain unreleased.","28","5"
"CoverUp_Huachuca_Records","CoverUp","CoverUp/Huachuca_Records_Withheld.mdx","/CoverUp/Huachuca_Records_Withheld","Fort Huachuca Records and JTF Reportedly Silenced (Claims)","A signals-intelligence lead at Fort Huachuca is kept untestable by withheld manifests, FOIA denials, and a recusal.","Commentators allege a signals-capable meeting at the Army's Intelligence Center of Excellence days before September 10 — with flight manifests withheld, FOIA denied, a Joint Task Force reassigned, and a judge recused.","29","5"
"CoverUp_Railroading_Defense","CoverUp","CoverUp/Railroading_Defense.mdx","/CoverUp/Railroading_Defense","Volunteer Defenders Reportedly Blocked, Jailhouse Informant Positioned (Claims)","Claims that volunteer attorneys were refused and an unrelated inmate was moved near the defendant.","Commentators say high-priced attorneys volunteering for the defense were turned away, and that a transport order moved inmate Jaxson Thomas Fox — with no documented case connection — into position as a possible informant.","30","5"
"CoverUp_Prosecutor_Conflict","CoverUp","CoverUp/Prosecutor_Conflict.mdx","/CoverUp/Prosecutor_Conflict","Prosecutor's Daughter Was a Rally Witness (Claims)","A defense motion reports a senior Utah County prosecutor had a family member present at the rally.","A defense motion reportedly states the Chief Deputy County Attorney's family member was at the rally where Kirk was shot; the County Attorney declined an outside conflict screening. All presumed innocent.","31","5"
"CoverUp_Confession_Fabrication","CoverUp","CoverUp/Confession_Fabrication.mdx","/CoverUp/Confession_Fabrication","Questions About How the Discord Confession Was Produced (Claims)","Provenance questions about the Discord confession, which surfaced as photos of a roommate's phone screen.","The ""confession"" reportedly first appeared as still photographs of someone else's phone screen, drip-released over months, never as an exportable log from a seized device or a sworn statement.","32","5"
"CoverUp_Discovery_Dump","CoverUp","CoverUp/Discovery_Document_Dump.mdx","/CoverUp/Discovery_Document_Dump","600,000-File Document Dump and Withheld Raw Data (Claims)","A 600,000-file discovery production reportedly buried the defense while contested raw data stayed withheld.","The defense reportedly received a 600,000-file production while the FBI and ATF withheld the contested raw DNA, ballistics, and chain-of-custody data that would actually test the case.","33","5"
"CoverUp_FARA_Salem_Capture","CoverUp","CoverUp/FARA_Salem_Capture.mdx","/CoverUp/FARA_Salem_Capture","Foreign-Agent Capture of the Kirk Show's Distribution (Claims)","Claims a FARA filing eight days after the killing covered messaging integration into the show's distributor.","A FARA filing tied to Brad Parscale's Clock Tower X LLC, reportedly dated September 18, 2025 — eight days after the killing — is said to cover Israeli-government work including ""messaging integration into Salem Media properties.""","34","5"
"CoverUp_UVU_GRAMA_Records","CoverUp","CoverUp/UVU_GRAMA_Records.mdx","/CoverUp/UVU_GRAMA_Records","UVU Records Redacted and Pre-Event Warnings Buried (Claims)","A GRAMA release reportedly shows pre-event warnings and an alert failure, with names redacted.","A Daily Caller News Foundation GRAMA request reportedly returned about 50 documents / 112 pages containing two pre-event flags and an alert breakdown — with identifying details redacted and more withheld.","35","5"
"CoverUp_Foreign_Flight_Records","CoverUp","CoverUp/Foreign_Flight_Records.mdx","/CoverUp/Foreign_Flight_Records","Foreign-Nexus Flight Records Withheld (Claims)","Foreign flight leads rest on public ADS-B tracks because manifests and security waivers are undisclosed.","Trackers can see tail numbers, routes, and times — but manifests, cargo logs, visas, and security-exception waivers have not been disclosed, so the foreign leads can be neither confirmed nor killed.","36","5"
"CoverUp_Purge_600_Fired","CoverUp","CoverUp/Purge_600_Fired.mdx","/CoverUp/Purge_600_Fired","600+ Americans Punished for Kirk Comments (Claims)","A rapid wave of firings and suspensions reportedly punished 600+ people for posts about Kirk's death.","Teachers, nurses, flight attendants, and office workers — 600+ reportedly fired or suspended within weeks for social-media comments, a speed and volume critics say chilled discussion of the investigation itself.","37","5"
"CoverUp_Narrative_Psyop","CoverUp","CoverUp/Narrative_Psyop.mdx","/CoverUp/Narrative_Psyop","Online Narrative-Control Operations (Claims)","Allegations that coordinated accounts, bots, and trolls steered online conversation about the assassination.","Investigators allege coordinated inauthentic accounts surged on the case's key threads, shaping which explanations spread and which were swarmed — presented as attributed, unproven allegations.","38","5"
"CoverUp_Censorship_Investigators","CoverUp","CoverUp/Censorship_Investigators.mdx","/CoverUp/Censorship_Investigators","Censorship of Charlie Kirk Citizen Investigators (Claims)","Independent researchers report shadowbans, throttling, demonetization, and removals of their Kirk posts.","Researchers document reach collapsing on posts about the case specifically — not their other content — which they read as targeted throttling; ordinary moderation explanations are also given.","39","5"
"CoverUp_Antisemitism_Branding","CoverUp","CoverUp/Antisemitism_Branding.mdx","/CoverUp/Antisemitism_Branding","Blood Libel Branding Used to Kill Foreign Leads (Claims)","Claim that labeling foreign-nexus questions antisemitic functioned as rhetorical closure deterring records requests.","Questions about Israeli-registered phones near the venue or reported donor pressure were reportedly answered with the labels ""antisemite"" or ""blood libel"" rather than on the merits, deterring reporters from pressing.","40","5"
"Defamation_Harpole_v_Owens","Defamation","Defamation/Brian_Harpole_Candace_Defemation.mdx","/Defamation/Brian_Harpole_Candace_Defemation","Brian Harpole v. Candace Owens","Covers the defamation suit by Kirk's security chief against Candace Owens, the reported mass judicial recusal, and the public-figure dispute.","Journalist Grace Ashford reported July 10, 2026 that every district and magistrate judge in Tennessee's Middle District recused from the case, reportedly forcing the Sixth Circuit to import an outside judge.","1","5"
"Defamation_Section_Overview","Defamation","Defamation/overview.mdx","/Defamation/overview","Defamation","Section overview of defamation lawsuits tied to the Charlie Kirk investigation and how discovery could force facts into the open.","A private defamation suit can reach subpoena and deposition power before any federal disclosure law does, potentially putting Kirk's September 10 security arrangements under oath.","2","4"
"Distraction_Black_Clothing_Suspect","distraction_people","distraction_people/Black_Clothing_Figure.mdx","/distraction_people/Black_Clothing_Figure","Black Clothing Figure — Top Rooftop Suspect (Unidentified)","The unidentified all-black tactical figure described by dispatch, a construction crew, and the only pre-shooting rooftop video.","Construction worker Dylan Hope reportedly says the black-clad man admitted someone had been shot before sirens started; crews say the sheriff's suspect photo did not match the FBI's released image.","1","5"
"Distraction_Kennington_Court_Records","distraction_people","distraction_people/Russell_Kennington.mdx","/distraction_people/Russell_Kennington","Russell Kennington — Scene-Tampering Report","Conflicting records over whether a man was arrested inside the taped-off UVU crime scene the day after the shooting.","A GRAMA response reportedly said nobody was arrested, yet circulated Provo court documents show arrest at 11:30 AM Sept 11, release order signed 3:35 PM, booked out 6:16 PM.","2","5"
"Distraction_Do_Not_Interview","distraction_people","distraction_people/SMBB_Break_Man.mdx","/distraction_people/SMBB_Break_Man","SMBB Break Man","An unidentified man who reportedly said an APB was out on him for the UVU shooting, surfacing on police radio near Salt Lake.","Circulated radio audio reportedly carries the line ""As per SBI and FBI, we've been given clear direction NOT to interview"" — officers told to stand by roughly two hours without taking a statement.","3","4"
"Distraction_Qureshi_Released","distraction_people","distraction_people/Zachariah_Qureshi.mdx","/distraction_people/Zachariah_Qureshi","Zachariah Qureshi — Detained and Released","A man detained near the UVU event and released within hours, never charged, named in early federal custody statements.","Federal leadership reportedly named him in custody then released him about 90 minutes later; commentary notes his father's firm Bilt Inc. reportedly drew roughly $8M in Air Force contracts in June 2025.","4","4"
