page_key,parent_key,level,level2_parent,level2_section,page_type,url_path,file_path,title,sidebar_label,directory,extension,has_frontmatter,line_count,description
Susp_COD_Acoustics_South,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/acoustics-south,site/docs/Suspicious/Cause_of_Death/acoustics-south.mdx,"The Acoustics Point South, Not to Losee (Claims)",Acoustics Point South,Suspicious/Cause_of_Death,mdx,yes,250,"An unnamed acoustics engineer reportedly places the shot South, above the Teachers' balcony. The site's own Canon audio analysis puts the rifle at ~120m — the Losee roof. Both cannot be right."
Susp_COD_ATF_Fragment,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/atf-fragment-class-only,site/docs/Suspicious/Cause_of_Death/atf-fragment-class-only.mdx,The ATF Fragment Shows Only Class Characteristics (Claims),ATF Fragment Class Only,Suspicious/Cause_of_Death,mdx,yes,220,"The ATF's Sept 17, 2025 lab report reportedly could neither identify nor exclude Robinson's Mauser 98 as the source of the recovered jacket fragment — a documented gap, widely overclaimed by both camps."
Susp_COD_Burnt_Object,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/burnt-object-transmitter,site/docs/Suspicious/Cause_of_Death/burnt-object-transmitter.mdx,The Burnt Object as a RODE Transmitter (Claims),Burnt Object Transmitter,Suspicious/Cause_of_Death,mdx,yes,293,"Proponents read a melted audio jack and a warning symbol into a charred mass photographed in the SUV. The imagery cannot support the identification, and the theory cannot agree on the model."
Susp_COD_Canon_Audio,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/canon-audio-detonation,site/docs/Suspicious/Cause_of_Death/canon-audio-detonation.mdx,The Canon XA55 Audio and a Stage Detonation (Claims),Canon Audio Detonation,Suspicious/Cause_of_Death,mdx,yes,253,An analysis of uncompressed Canon XA55 audio claims three low-frequency arrivals including a detonation at the tent. Reflections off campus buildings produce exactly the same pattern.
Susp_COD_Cutler_Device,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/cutler-hand-device,site/docs/Suspicious/Cause_of_Death/cutler-hand-device.mdx,The Rick Cutler Hand-Device Claim (Claims),Cutler Hand-Device Claim,Suspicious/Cause_of_Death,mdx,yes,331,Recorded only as a specimen of what is circulating. Anonymous accounts read a dark object in a named private citizen's hand as a trigger. This site does not advance the claim.
Susp_COD_Electrocution_Trigger,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/electrocution-trigger,site/docs/Suspicious/Cause_of_Death/electrocution-trigger.mdx,Electrocution as Trigger and Redundancy (Claims),Electrocution Trigger,Suspicious/Cause_of_Death,mdx,yes,237,"A strand of theory holds electricity was part of the mechanism. No agency reported any electrical injury, and electrical injury leaves pathology nobody has described. This is the weakest material on the site."
Susp_COD_Energy_Mismatch,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/energy-mismatch,site/docs/Suspicious/Cause_of_Death/energy-mismatch.mdx,"No Blood Spray, No Exit Wound (Claims)",Energy Mismatch,Suspicious/Cause_of_Death,mdx,yes,253,The most-repeated suspicion: a .30-06 should have blown through the neck and sprayed blood. The counterargument includes a physics error that undercuts the analysts making it.
Susp_COD_Entrance_Exit,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/entrance-or-exit,site/docs/Suspicious/Cause_of_Death/entrance-or-exit.mdx,Is the Front Neck Wound an Entrance or an Exit? (Claims),Entrance or Exit,Suspicious/Cause_of_Death,mdx,yes,350,Proponents argue the front neck wound is an exit — and contradict each other completely about where the shot came from. None has produced medical documentation.
Susp_COD_Mic_Placement,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/mic-under-shirt,site/docs/Suspicious/Cause_of_Death/mic-under-shirt.mdx,"The Mic Placed Under, Not Over, the Shirt (Claims)",Mic Under the Shirt,Suspicious/Cause_of_Death,mdx,yes,257,The RODE transmitter was reportedly worn under Kirk's shirt against his torso — the precondition every contact-device theory needs. Under-shirt placement is also routine professional practice.
Susp_COD_Necklace_Residue,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/necklace-and-residue,site/docs/Suspicious/Cause_of_Death/necklace-and-residue.mdx,The Snapped Necklace and the Residue Search (Claims),Necklace and Residue,Suspicious/Cause_of_Death,mdx,yes,218,Both camps treat the snapped chain as a clue. One cited expert says cavitation from a bullet explains it; another says a PETN charge in the pendant did. Both cannot be right.
Suspicious_Cause_Death,Suspicious,3,Suspicious,Suspicious,overview,/Suspicious/Cause_of_Death/overview,site/docs/Suspicious/Cause_of_Death/overview.mdx,Suspicious About Cause of Death,About Cause of Death,Suspicious/Cause_of_Death,mdx,yes,202,"Twelve things citizen investigators find suspicious about the official rifle-shot account of how Charlie Kirk died — the energy mismatch, the shirt sequence, the acoustics, the ATF fragment. Attributed claims, not proven findings."
Susp_COD_Heart_Narrative,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/shot-through-heart-narrative,site/docs/Suspicious/Cause_of_Death/shot-through-heart-narrative.mdx,The Shot-Through-the-Heart Narrative (Claims),Shot-Through-Heart Narrative,Suspicious/Cause_of_Death,mdx,yes,364,A thesis that the earliest on-camera witnesses described a chest-and-heart wound because that is the wound a shaped charge was intended to produce — and that the charge tilted and struck the neck instead. The white shirt is what falsifies the heart description.
Susp_COD_Shirt_Sequence,Suspicious_Cause_Death,4,Suspicious,Suspicious,topic,/Suspicious/Cause_of_Death/shirt-before-blood,site/docs/Suspicious/Cause_of_Death/shirt-before-blood.mdx,The Shirt and Necklace Move Before the Blood (Claims),Shirt Before Blood,Suspicious/Cause_of_Death,mdx,yes,338,"Analysts argue the shirt balloons and the chain snaps several frames before blood appears. Hydrostatic cavitation predicts exactly that, and 30fps cannot resolve a millisecond event."
Susp_Def_Coleman_Danger,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/coleman-grave-danger,site/docs/Suspicious/Defense_Attorneys/coleman-grave-danger.mdx,Baron Coleman Says Robinson Is in Grave Danger (Claims),Coleman Grave Danger,Suspicious/Defense_Attorneys,mdx,yes,252,"Baron Coleman says he is 100% convinced Tyler Robinson was framed and is in grave danger of being killed. He offers no evidence of any threat, and Robinson is held in isolation. Attributed opinion."
Susp_Def_Gag_Order,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/gag-order-acquiescence,site/docs/Suspicious/Defense_Attorneys/gag-order-acquiescence.mdx,Defense Acquiescence to the Sua Sponte Gag Order (Claims),Gag Order Acquiescence,Suspicious/Defense_Attorneys,mdx,yes,202,Critics ask why defense counsel never challenged Judge Tony Graf's own-motion publicity order. Trial-publicity orders in capital cases are routine and usually protect the defendant. Attributed claims only.
Susp_Def_Informant_Transport,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/jail-informant-transport-order,site/docs/Suspicious/Defense_Attorneys/jail-informant-transport-order.mdx,The Jailhouse Informant Transport Order (Claims),Jail Informant Order,Suspicious/Defense_Attorneys,mdx,yes,200,A transport order for inmate Jaxson Thomas Fox is read as evidence of a jailhouse snitch being positioned. A transport order is a ministerial docket entry that reveals nothing about testimony.
Susp_Def_Kent_Probe,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/kent-probe-defense-ammunition,site/docs/Suspicious/Defense_Attorneys/kent-probe-defense-ammunition.mdx,Kent's Halted Probe as Defense Ammunition (Claims),Kent Probe Ammunition,Suspicious/Defense_Attorneys,mdx,yes,226,Daily Mail reporting says officials worried Joe Kent's foreign-interference probe could give Robinson's lawyers a multi-suspect argument. Critics ask why counsel has not publicly demanded it.
Susp_Def_Miranda_Filing,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/miranda-defense-filing,site/docs/Suspicious/Defense_Attorneys/miranda-defense-filing.mdx,The Miranda Timing Came From a Defense Filing (Claims),Miranda Defense Filing,Suspicious/Defense_Attorneys,mdx,yes,215,"Baron Coleman's 6:25 PM Miranda claim comes from a defense motion quoting a Bates-stamped exhibit. Critics ask why counsel has not made it a public suppression fight. Attributed claims, not findings."
Susp_Def_Surrender_Discovery,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/missing-surrender-discovery,site/docs/Suspicious/Defense_Attorneys/missing-surrender-discovery.mdx,Missing Surrender Video and Discovery Volume (Claims),Missing Surrender Video,Suspicious/Defense_Attorneys,mdx,yes,261,"Baron Coleman says surrender footage was refused, then reported deleted under a 30-day policy, while pleadings suggest it exists. His own account describes an active discovery fight. Attributed claims."
Susp_Def_Nester_Trends,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/nester-google-trends,site/docs/Suspicious/Defense_Attorneys/nester-google-trends.mdx,Kathryn Nester and the Google Trends Spike (Claims),Nester Google Trends,Suspicious/Defense_Attorneys,mdx,yes,276,"An anonymous post reads a December 2024 Google Trends graph as proof Kathryn Nester was pre-selected from abroad. Trends cannot report IP addresses, and the claim's legal premise is impossible."
Suspicious_Defense_Attorneys,Suspicious,3,Suspicious,Suspicious,overview,/Suspicious/Defense_Attorneys/overview,site/docs/Suspicious/Defense_Attorneys/overview.mdx,Suspicious by Defense Attorneys,By Defense Attorneys,Suspicious/Defense_Attorneys,mdx,yes,187,"Nine things citizen investigators flag as suspicious about Tyler Robinson's legal defense — counsel selection, the unchallenged gag order, the Miranda exhibit, the jailhouse informant. Attributed questions, not accusations of misconduct."
Susp_Def_Parents_Declined,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/parents-declined-attorneys,site/docs/Suspicious/Defense_Attorneys/parents-declined-attorneys.mdx,Parents Reportedly Declined High-End Attorneys (Claims),Parents Declined Attorneys,Suspicious/Defense_Attorneys,mdx,yes,332,An unsourced list item says Tyler Robinson's parents declined high-end attorneys; a second says the prosecutor blocked volunteers. The two claims contradict each other and one is legally impossible.
Susp_Def_Plea_Confession,Suspicious_Defense_Attorneys,4,Suspicious,Suspicious,topic,/Suspicious/Defense_Attorneys/plea-versus-confession,site/docs/Suspicious/Defense_Attorneys/plea-versus-confession.mdx,Not-Guilty Plea Versus the Confession Narrative (Claims),Plea vs Confession,Suspicious/Defense_Attorneys,mdx,yes,208,"Candace Owens argues no sworn written confession exists and Robinson pleaded not guilty. Critics ask why the defense has not publicly rebutted the confession narrative. Attributed claims, not findings."
Susp_FBI_Bomb_Dogs,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/bomb-dogs-kept-away,site/docs/Suspicious/FBI/bomb-dogs-kept-away.mdx,Bomb Dogs Reportedly Kept From Parts of the Scene (Claims),Bomb Dogs Kept Away,Suspicious/FBI,mdx,yes,243,Candace Owens has claimed the FBI did not want bomb dogs in certain places at UVU — a keystone of the rigged-microphone theory. The file's own record shows bomb dogs were called at 11:17am.
Susp_FBI_CBLA_Test,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/cbla-bullet-lead-test,site/docs/Suspicious/FBI/cbla-bullet-lead-test.mdx,The Banned CBLA Bullet-Lead Test (Claims),Banned CBLA Test,Suspicious/FBI,mdx,yes,218,"Investigators allege the FBI is reviving Comparative Bullet Lead Analysis — abandoned in 2005 — after the ATF exam came back inconclusive. An attributed inference, not a confirmed fact."
Susp_FBI_Discovery_Withholding,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/discovery-withholding,site/docs/Suspicious/FBI/discovery-withholding.mdx,FBI and ATF Reportedly Withholding Discovery (Claims),Discovery Withholding,Suspicious/FBI,mdx,yes,204,"The claim that Robinson's defense sought a continuance because the ATF and FBI would not hand over files held since September, including DNA data and video chain of custody. Attributed and unverified."
Susp_FBI_Enhanced_Photos,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/enhanced-photos-after-custody,site/docs/Suspicious/FBI/enhanced-photos-after-custody.mdx,Enhanced Stairwell Photos Released After Custody (Claims),Enhanced Photos After Custody,Suspicious/FBI,mdx,yes,226,"Baron Coleman alleges the FBI released enhanced stairwell suspect photos after Tyler Robinson was already in custody and being Mirandized. His inference from a Bates-stamped filing, not a finding."
Susp_FBI_Locals_Blocked,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/locals-told-not-to-investigate,site/docs/Suspicious/FBI/locals-told-not-to-investigate.mdx,Local Police Reportedly Told Not to Investigate (Claims),Locals Told Not To Investigate,Suspicious/FBI,mdx,yes,230,"The claim that the FBI told local law enforcement not to talk to witnesses, and that DNA testing on items recovered along the escape route was stopped. Attributed and unverified."
Suspicious_FBI,Suspicious,3,Suspicious,Suspicious,overview,/Suspicious/FBI/overview,site/docs/Suspicious/FBI/overview.mdx,Suspicious by the FBI,By the FBI,Suspicious/FBI,mdx,yes,206,"Seventeen things citizen investigators flag as suspicious about the FBI in the Charlie Kirk case, split into Most Important and Secondary — the halted foreign-nexus probe, agents turned around at an airport, the paved crime scene, the seized security-team clothing, the Israeli phone-extraction vendor. Attributed claims, not proven findings."
Susp_FBI_Patel_Probe,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/patel-shut-down-kent-probe,site/docs/Suspicious/FBI/patel-shut-down-kent-probe.mdx,Patel Reportedly Shut Down the Kent Probe (Claims),Patel and the Kent Probe,Suspicious/FBI,mdx,yes,321,"Per a Daily Mail report, FBI Director Kash Patel allegedly halted Joe Kent's counterterrorism review of a possible foreign nexus to the Kirk killing. Attributed reporting, not a proven finding."
Susp_FBI_Rav4_Badge,Suspicious_FBI,4,Suspicious,Suspicious,topic,/Suspicious/FBI/rav4-flashed-badge,site/docs/Suspicious/FBI/rav4-flashed-badge.mdx,The FBI Rav4 That Reportedly Flashed a Badge (Claims),Rav4 Flashed a Badge,Suspicious/FBI,mdx,yes,218,"An unsourced list entry states an FBI Rav4 drove past Tyler Robinson right after the shooting and flashed a badge when pulled over. No source, date, or agent identification is cited."
