url_path,file_path,extension,level,level2,csv_level2,is_overview,title,sidebar_label,description,media_kind,media_src,media_cid,media_alt,media_shape,banned,anchor,teaser
/Mic/six-forensic-physics-phenomena,site/docs/Mic/six-forensic-physics-phenomena.mdx,mdx,3,Mic,Mic_Overview,no,"Six Forensic Physics Phenomena (@ZREIKMIESTER, Aug 2026)",6 Forensic Physics Phenomena,"A six-part X thread by Ali Zreik (@ZREIKMIESTER) arguing that light refraction, a pre-wound flinch, absent cavitation, radial fabric expansion, the necklace's final position, and explosive vs gunshot acceleration physics point to a shaped charge in the RODE microphone.",image,/img/evidence/ce84e6f175503e78530a18bb519cd7a7977382d55a3e0a8d581d1e5b6dbb4480.jpg,QmTE5ZLxzr9Z7g8jrdWkFjAXkBXdwGYop81RGcjz4nxQ3B,"Text card listing forensic-physics points 1 through 4: light refraction at the microphone, Charlie turning toward the RODE while wincing, absence of cavitation, and radial expansion inside the shirt.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"Six visual signatures &mdash; refraction at the microphone, a pre-wound flinch, absent cavitation, radial fabric expansion, the necklace&apos;s final position &mdash; argued as things a rifle round cannot produce. The author&apos;s reading, reproduced near-verbatim."
/Mic/suv-transporting-charlie,site/docs/Mic/suv-transporting-charlie.mdx,mdx,3,Mic,Mic_Overview,no,SUV Transporting Charlie — Candace Owens Photos,SUV Transporting Charlie,Photos reportedly released by Candace Owens showing the interior of the SUV that transported Charlie Kirk after he was shot at UVU — examined for debris and fragment evidence relevant to the exploding-mic theory.,image,/img/evidence/1bee10463bf66d610eb6816b34d64454d6df3c849fba54a52b3e5046e1c2fdfb.jpg,QmV9s8RSSeQfmSW2PA5MBGGYi1dCFwcCfNL3FS6mzzWftU,"Rear passenger cabin of the black GMC Denali SUV, with a dark stain on the folded rear seat",ck-4sq-stack,no,CK_AUTHOR_CREDIT,Photographs reportedly released by Candace Owens show the inside of the vehicle that carried Charlie to hospital. Analysts point at the glass on the seat and ask what tempered glass was doing anywhere near a rifle wound.
/Mic/Explosive_Residue_Coverup/ceiling-painted-rainbow-building,site/docs/Mic/Explosive_Residue_Coverup/ceiling-painted-rainbow-building.mdx,mdx,4,Mic,Mic_Overview,no,Ceiling Mudded / Painted Under the Courtyard Building,Ceiling Painted (Under Building),Reported re-mudding or painting of the concrete underside / tunnel roof next to the UVU tent — a third surface (after soil and pavers) that explosive-residue theories say could hold blast blowback. Distinct from ground hardscape.,none,,,,none,no,CK_AUTHOR_CREDIT,"A third surface after the soil and the pavers: the concrete underside next to the tent, reportedly re-mudded or painted. Blast blowback goes up as well as down."
/Mic/Explosive_Residue_Coverup/charlie-kirk-necklace,site/docs/Mic/Explosive_Residue_Coverup/charlie-kirk-necklace.mdx,mdx,4,Mic,Mic_Overview,no,Charlie Kirk's Necklace — Residue Search and Custody,Charlie Kirk's Necklace,"Reported federal urgency to recover Charlie Kirk's cross necklace after September 10, 2025 — Candace Owens and others read it as an explosive-residue hunt; Frank Turek and Erika Kirk give competing recovery accounts. No public residue test.",none,,,,none,no,CK_AUTHOR_CREDIT,"Reported federal urgency to recover the cross necklace, read by Candace Owens and others as a residue hunt. Frank Turek and Erika Kirk give different recovery accounts, and no test has ever been made public."
/Mic/Explosive_Residue_Coverup/dirt-hauled-immediately,site/docs/Mic/Explosive_Residue_Coverup/dirt-hauled-immediately.mdx,mdx,4,Mic,Mic_Overview,no,10 Inches of Dirt Hauled Away Immediately,"10\"" Dirt Hauled Immediately","Before the Sunday landscaping crew arrived, an earlier team reportedly stripped about ten inches of soil from under the UVU tent where Charlie Kirk was killed — a surface explosive-residue theory says would hold PETN. Attributed claims.",none,,,,none,no,CK_AUTHOR_CREDIT,"Before the Sunday landscaping crew arrived, an earlier team reportedly stripped about ten inches of soil from under the tent. That soil is where residue theories say PETN would have settled."
/Mic/Explosive_Residue_Coverup/dirt-replaced-with-cement,site/docs/Mic/Explosive_Residue_Coverup/dirt-replaced-with-cement.mdx,mdx,4,Mic,Mic_Overview,no,Landscaping Crew Replaced Dirt With Cement / Pavers,Dirt Replaced With Cement,"After soil was hauled from the UVU tent courtyard, a rushed hardscape crew installed pavers (often described online as cement or concrete) over the spot Charlie Kirk was killed — sealing the ground surface residue analysts wanted tested.",none,,,,none,no,CK_AUTHOR_CREDIT,"Soil was hauled out of the tent courtyard and pavers went down over the exact spot where Charlie Kirk fell. If that ground would have shown residue, it is gone."
/Mic/Explosive_Residue_Coverup/fbi-didnt-take-car-custody,site/docs/Mic/Explosive_Residue_Coverup/fbi-didnt-take-car-custody.mdx,mdx,4,Mic,Mic_Overview,no,Transport SUV Not Held in Long-Term Custody,SUV Not Taken Into Custody,"Reported claims that the GMC Yukon that carried Charlie Kirk from UVU was towed, cleaned, and prepared for resale rather than retained as a sealed forensic surface — while residue and device-fragment questions still hang on its interior.",none,,,,none,no,CK_AUTHOR_CREDIT,"The transport Yukon was reportedly towed, cleaned and put on a path to resale rather than sealed as a forensic surface. Auto carpet holds residue well, and no interior panel has ever been published."
/Mic/Explosive_Residue_Coverup/fbi-seized-security-team-clothing,site/docs/Mic/Explosive_Residue_Coverup/fbi-seized-security-team-clothing.mdx,mdx,4,Mic,Mic_Overview,no,FBI Seized Clothing From Charlie's Security Team,FBI Seized Security Team Clothing,"Candace Owens says she was told the FBI took the clothing of certain members of Charlie Kirk's security detail 'down to their boxer briefs.' Unverified, secondhand, and directly relevant to whether explosive residue was ever tested.",none,,,,none,no,CK_AUTHOR_CREDIT,The clothing worn by the people closest to Kirk in the minutes after the shot is exactly the substrate residue testing works on. Whether it was ever tested is the question; the claim itself is secondhand and unverified.
/Mic/Explosive_Residue_Coverup/overview,site/docs/Mic/Explosive_Residue_Coverup/overview.mdx,mdx,3,Mic,Mic_Overview,yes,Removing Explosive Residue Cover-Up,Removing Explosive Residue,"Every item that could still carry explosive residue from September 10, 2025 — the security team's clothing, the SUV, the shirt, the mic — was reportedly seized, cleaned, or destroyed before any independent test. Attributed claims, not findings of fact.",none,,,,none,no,CK_AUTHOR_CREDIT,"Every surface that could still hold residue from September 10 &mdash; the security detail&apos;s clothing, the SUV, the shirt, the soil &mdash; was reportedly seized, cleaned or destroyed before any independent test."
/Your_Actions_Fix_It/overview,site/docs/Your_Actions_Fix_It/overview.mdx,mdx,2,Your_Actions_Fix_It,,yes,Your Actions Fix It,Your Actions Fix It,"This page provides concrete actions that individuals can take to promote transparency, accountability, and justice in the Charlie Kirk case and to prevent…",image,/img/evidence/6301de96e2a78e6a3fd308434fd6dfcd02861b729ee1fa5fa108bc133bd88107.jpg,QmTJ3jKkeJNSHjqsJrur1mzk6Yz3KLS3VC2GJALASaBbeq,A digital screenshot of a legislative web page displaying a structured table titled &quot;History.&quot; The table documents the chronologically ordered legislative actions taken on a…,ck-4sq-side,no,CK_AUTHOR_CREDIT,"Concrete things one person can do: records requests, contacting representatives, preserving and sharing evidence. It is the shortest route from reading this site to changing anything on it."
/Law_Enforcement/Investigation_Index,site/docs/Law_Enforcement/Investigation_Index.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,Law Enforcement Investigation Index,Investigation Index,"Non-FBI law enforcement index for the Charlie Kirk case — campus police, sheriffs, DPS, prosecutors, crime-scene handling, and manhunt threads.",none,,,,none,no,CK_AUTHOR_CREDIT,"The map of this section &mdash; who was on scene, who took custody, who paved the courtyard, and where the local accounts conflict. Federal Bureau material is deliberately kept out of it and pointed to instead."
/Law_Enforcement/court-proceedings,site/docs/Law_Enforcement/court-proceedings.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,Prosecution & Court Proceedings,Prosecution & Court Proceedings,"State of Utah v. Tyler Robinson — the charged defendant, the change of presiding judge, the December 2025 gag order, and an unverified online claim about pre-event searches. Public court actions stated factually; interpretation attributed.",image,/img/evidence/1dc5b70fd58f58c2732584608da59b150b70cf889e0b3102bb996f59c352d623.jpg,QmU3mAzDnWq4u8usuDyZcv5hbqW9sRuQuZMu81jU1ebEhR,"This is a vertical digital screenshot of a two-page legal document, shown within a digital viewer or browser interface.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"State of Utah v. Tyler Robinson: the docket, the change of presiding judge, the December gag order, and the fight over ATF and FBI files. Prosecutors wrote that they do not intend to offer evidence from the seized electronics."
/Law_Enforcement/crime-scene-handling,site/docs/Law_Enforcement/crime-scene-handling.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,Crime Scene Handling,Crime Scene Handling,"The UVU courtyard where Charlie Kirk was shot was reportedly paved over within days. The reported speed, the company involved, and UVU's official explanation, presented with attribution.",image,/img/evidence/6b0f77aaf4c035c572920c8f06e1e26cb7dc7021bdcf669120d2c31cf84833f4.jpg,QmPGUmfqJjR1wfBhTnyiiKfcieNyrcVDybG7d9vusxDXYD,"This image is a digital scan or direct export of a single-page document, identified as &quot;Page 3 of 4&quot; of an official report.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"The courtyard where Charlie Kirk was killed was reportedly resurfaced within days, by a company reportedly revived months earlier. UVU says the work was prescheduled. Both accounts are on the page."
/Law_Enforcement/fbi-role,site/docs/Law_Enforcement/fbi-role.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,FBI Role (See FBI Section),FBI (See FBI Section),"Pointer page — the FBI's role in the Charlie Kirk case is covered in the dedicated FBI section, not this non-FBI Law Enforcement area.",image,/img/evidence/1a73aa67597c61690e7de8acfd3e90cb8e78d32e5749a2eb5dec9f10ea00109e.jpg,QmeURBim561drHyWVgeb7fgwZSsgN4UgoReTtwzWHsnraE,"This is a digital screenshot of an iPhone text message conversation between two unidentified individuals, displaying incoming messages in gray speech bubbles against a light gray…",ck-4sq-side,no,CK_AUTHOR_CREDIT,"A deliberate pointer page. It marks only the three places federal conduct touches the state and local chain &mdash; custody transfer, scene control and discovery &mdash; and sends the rest to the Bureau&apos;s own section."
/Law_Enforcement/nctc-shutdown,site/docs/Law_Enforcement/nctc-shutdown.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,NCTC Inquiry (See CoverUp / US Intelligence),NCTC (See CoverUp),"Pointer page — the halted NCTC foreign-nexus inquiry is documented under CoverUp and U.S. Intelligence, outside this non-FBI local LE section.",image,/img/evidence/85d2c79d368c6b0be49488a79eb7210a7001b2e1349814395ef1ea0a97d9ca4e.jpg,Qmc9uMbTQ7gL9y1XadQHKm64a1ARhWbEQ7fCoPXVuf2GoC,This is a digital screenshot of a Facebook personal profile page belonging to a user named Duane Burt.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"A pointer page that keeps the federal intelligence thread from being mistaken for campus police or sheriff work. It still bears on the state timeline, which is why the local reader is sent to it."
/Law_Enforcement/officer-bagley-bodycam,site/docs/Law_Enforcement/officer-bagley-bodycam.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,Officer Bagley — Body Cam Died on Roof,Officer Bagley Body Cam,"Reported courtroom testimony that Officer Bagley's body-worn camera stopped recording while he was still on the UVU rooftop — the claim that the battery died, framed as an open question.",none,,,,none,no,CK_AUTHOR_CREDIT,The body camera on the officer who reached the roof reportedly died there. The minutes it would have covered are the exact minutes everyone is arguing about.
/Law_Enforcement/official-resignations,site/docs/Law_Enforcement/official-resignations.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,Official Resignations,Official Resignations,"A cluster of officials connected to the Charlie Kirk case resigned in the months that followed — including the county sheriff who handled the surrender and the UVU president. Presented as a noted pattern and open question, not proof of wrongdoing.",none,,,,none,no,CK_AUTHOR_CREDIT,"The cluster of officials who left in the months after the case &mdash; the sheriff who handled the surrender, the university president, and others. Timing is recorded; implication is not."
/Law_Enforcement/orem-police-response,site/docs/Law_Enforcement/orem-police-response.mdx,mdx,3,Law_Enforcement,Law_Enforcement,no,Orem PD & Local Response,Orem PD & Local Response,"The role of Orem police and the local emergency response after the September 10, 2025 shooting, including the hospital where Charlie Kirk was pronounced deceased.",image,/img/evidence/c45cecc9e1589d0f74ffadc63096080ad11a6168b62fdf35cf20f618ff68fc17.jpg,QmbKyFtYHb2NxcTpufHuRFeG3pQZMJVetxzaywiw3LdJuA,"This is a high-resolution, flat-lay digital scan of a printed legal document or official complaint written in English, dated November 20, 2019.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"Orem PD sent UVU the ticket link a week before the event, then said afterwards it was &quot;not involved.&quot; The joint public-order unit UVU pays for every year was never activated."
