vkey	basename	media_path	media_present	size	mtime	audio_path	transcription_path	transcription_source	ai_description_path	ocr_path	manifest_cid	manifest_pinned	source_url	source_author	added_date	manifest_description	source_platform	origin	mirror_dir	title_hint
mirror/Dietrich_Bonhoeffer/The Plan to be a Martyr - Charlie Kirk and Dietrich Bonhoeffer - 2186 [qGFZYcVxGXs]	The Plan to be a Martyr - Charlie Kirk and Dietrich Bonhoeffer - 2186 [qGFZYcVxGXs].webm	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Dietrich_Bonhoeffer/The Plan to be a Martyr - Charlie Kirk and Dietrich Bonhoeffer - 2186 [qGFZYcVxGXs].webm	video	85373474	1765644612		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Dietrich_Bonhoeffer/The Plan to be a Martyr - Charlie Kirk and Dietrich Bonhoeffer - 2186 [qGFZYcVxGXs].webm.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Dietrich_Bonhoeffer/The Plan to be a Martyr - Charlie Kirk and Dietrich Bonhoeffer - 2186 [qGFZYcVxGXs].webm.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Dietrich_Bonhoeffer/The Plan to be a Martyr - Charlie Kirk and Dietrich Bonhoeffer - 2186 [qGFZYcVxGXs].webm.ocr							local	mirror	Dietrich_Bonhoeffer	
mirror/Drone/10_Drones	10_Drones.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/10_Drones.mp4	video	79319887	1758767096		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/10_Drones.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/10_Drones.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/10_Drones.mp4.ocr							local	mirror	Drone	
mirror/Drone/11_Drones	11_Drones.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/11_Drones.mp4	video	11675467	1759754724		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/11_Drones.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/11_Drones.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/11_Drones.mp4.ocr							local	mirror	Drone	
mirror/Drone/12_Short_Drone_Video	12_Short_Drone_Video.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/12_Short_Drone_Video.mp4	video	3022219	1760185699		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/12_Short_Drone_Video.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/12_Short_Drone_Video.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/12_Short_Drone_Video.mp4.ocr							local	mirror	Drone	
mirror/Drone/3_Drones	3_Drones.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/3_Drones.mp4	video	706830	1759754852		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/3_Drones.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/3_Drones.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/3_Drones.mp4.ocr							local	mirror	Drone	
mirror/Drone/5_No_Drones	5_No_Drones.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/5_No_Drones.mp4	video	12575582	1759754885		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/5_No_Drones.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/5_No_Drones.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/5_No_Drones.mp4.ocr							local	mirror	Drone	
mirror/Drone/Crowdsource The Truth - Do any UAS or UAV experts know who was flying a drone on Utah Valley ... [1966510462167605248]	Crowdsource The Truth - Do any UAS or UAV experts know who was flying a drone on Utah Valley ... [1966510462167605248].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - Do any UAS or UAV experts know who was flying a drone on Utah Valley ... [1966510462167605248].mp4	video	3022609	1760895620		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - Do any UAS or UAV experts know who was flying a drone on Utah Valley ... [1966510462167605248].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - Do any UAS or UAV experts know who was flying a drone on Utah Valley ... [1966510462167605248].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - Do any UAS or UAV experts know who was flying a drone on Utah Valley ... [1966510462167605248].mp4.ocr							local	mirror	Drone	
mirror/Drone/Crowdsource The Truth - These might be the best images of a UAV on site yet.  Doesn't look li... [1979961060376432642]	Crowdsource The Truth - These might be the best images of a UAV on site yet.  Doesn't look li... [1979961060376432642].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These might be the best images of a UAV on site yet.  Doesn't look li... [1979961060376432642].mp4	video	4806248	1760895476		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These might be the best images of a UAV on site yet.  Doesn't look li... [1979961060376432642].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These might be the best images of a UAV on site yet.  Doesn't look li... [1979961060376432642].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These might be the best images of a UAV on site yet.  Doesn't look li... [1979961060376432642].mp4.ocr							local	mirror	Drone	
mirror/Drone/Crowdsource The Truth - These unknown flying objects were recorded by @lifeisdriving at @UVU ... [1967477764857962496]	Crowdsource The Truth - These unknown flying objects were recorded by @lifeisdriving at @UVU ... [1967477764857962496].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These unknown flying objects were recorded by @lifeisdriving at @UVU ... [1967477764857962496].mp4	video	79319887	1760895519		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These unknown flying objects were recorded by @lifeisdriving at @UVU ... [1967477764857962496].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These unknown flying objects were recorded by @lifeisdriving at @UVU ... [1967477764857962496].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Crowdsource The Truth - These unknown flying objects were recorded by @lifeisdriving at @UVU ... [1967477764857962496].mp4.ocr							local	mirror	Drone	
mirror/Drone/Drone_Shot_South	Drone_Shot_South.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Drone_Shot_South.mp4	video	274060	1758765450		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Drone_Shot_South.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Drone_Shot_South.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Drone_Shot_South.mp4.ocr							local	mirror	Drone	
mirror/Drone/GTG Trinity - 🚨 Fast-moving drones ignored in official reports 🚨 Do you believe the... [1986786367859539968]	GTG Trinity - 🚨 Fast-moving drones ignored in official reports 🚨 Do you believe the... [1986786367859539968].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/GTG Trinity - 🚨 Fast-moving drones ignored in official reports 🚨 Do you believe the... [1986786367859539968].mp4	video	6288446	1762536791		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/GTG Trinity - 🚨 Fast-moving drones ignored in official reports 🚨 Do you believe the... [1986786367859539968].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/GTG Trinity - 🚨 Fast-moving drones ignored in official reports 🚨 Do you believe the... [1986786367859539968].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/GTG Trinity - 🚨 Fast-moving drones ignored in official reports 🚨 Do you believe the... [1986786367859539968].mp4.ocr							local	mirror	Drone	
mirror/Drone/HustleBitch - 🚨 THEY WERE MUCH CLOSER THAN YOU THINK - WATCH AND PAY ATTENTION 🚨   ... [1970679028697710592]	HustleBitch - 🚨 THEY WERE MUCH CLOSER THAN YOU THINK - WATCH AND PAY ATTENTION 🚨   ... [1970679028697710592].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/HustleBitch - 🚨 THEY WERE MUCH CLOSER THAN YOU THINK - WATCH AND PAY ATTENTION 🚨   ... [1970679028697710592].mp4	video	4563604	1760894912		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/HustleBitch - 🚨 THEY WERE MUCH CLOSER THAN YOU THINK - WATCH AND PAY ATTENTION 🚨   ... [1970679028697710592].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/HustleBitch - 🚨 THEY WERE MUCH CLOSER THAN YOU THINK - WATCH AND PAY ATTENTION 🚨   ... [1970679028697710592].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/HustleBitch - 🚨 THEY WERE MUCH CLOSER THAN YOU THINK - WATCH AND PAY ATTENTION 🚨   ... [1970679028697710592].mp4.ocr							local	mirror	Drone	
mirror/Drone/John Cullen 🐓 - Is this a bug？ If so, what kind of bug？  h⧸t：  @LMBubba [1977161668284063744]	John Cullen 🐓 - Is this a bug？ If so, what kind of bug？  h⧸t：  @LMBubba [1977161668284063744].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/John Cullen 🐓 - Is this a bug？ If so, what kind of bug？  h⧸t：  @LMBubba [1977161668284063744].mp4	video	8369986	1760230098		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/John Cullen 🐓 - Is this a bug？ If so, what kind of bug？  h⧸t：  @LMBubba [1977161668284063744].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/John Cullen 🐓 - Is this a bug？ If so, what kind of bug？  h⧸t：  @LMBubba [1977161668284063744].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/John Cullen 🐓 - Is this a bug？ If so, what kind of bug？  h⧸t：  @LMBubba [1977161668284063744].mp4.ocr							local	mirror	Drone	
mirror/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #1 [1978960844735070208]	Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #1 [1978960844735070208].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #1 [1978960844735070208].mp4	video	8381566	1760658134		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #1 [1978960844735070208].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #1 [1978960844735070208].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #1 [1978960844735070208].mp4.ocr							local	mirror	Drone	
mirror/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #2 [1978940399126294528]	Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #2 [1978940399126294528].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #2 [1978940399126294528].mp4	video	5931150	1760658137		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #2 [1978940399126294528].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #2 [1978940399126294528].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - TPUSA's Tyler Bowyer DOUBLY EXPOSED – Birthday Vid DROPS DRONE FOOTAG... #2 [1978940399126294528].mp4.ocr							local	mirror	Drone	
mirror/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #1 [2003371770103963648]	Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #1 [2003371770103963648].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #1 [2003371770103963648].mp4	video	39449400	1766493639		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #1 [2003371770103963648].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #1 [2003371770103963648].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #1 [2003371770103963648].mp4.ocr							local	mirror	Drone	
mirror/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #2 [1970986606845710336]	Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #2 [1970986606845710336].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #2 [1970986606845710336].mp4	video	33052214	1766493643		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #2 [1970986606845710336].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #2 [1970986606845710336].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING：  High-Altitude Military Drones at UVU Prove Charlie Kirk ... #2 [1970986606845710336].mp4.ocr							local	mirror	Drone	
mirror/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #1 [1986565434716381185]	Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #1 [1986565434716381185].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #1 [1986565434716381185].mp4	video	73003981	1762474575		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #1 [1986565434716381185].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #1 [1986565434716381185].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #1 [1986565434716381185].mp4.ocr							local	mirror	Drone	
mirror/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #2 [1978960844735070208]	Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #2 [1978960844735070208].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #2 [1978960844735070208].mp4	video	8381566	1762474589		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #2 [1978960844735070208].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #2 [1978960844735070208].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/Project Constitution - 🚨 BREAKING： NEW DRONE FOOTAGE  From The TPUSA Event At UVU Where Char... #2 [1978960844735070208].mp4.ocr							local	mirror	Drone	
mirror/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #1 [1977286647084470272]	conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #1 [1977286647084470272].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #1 [1977286647084470272].mp4	video	1820655	1760906984		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #1 [1977286647084470272].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #1 [1977286647084470272].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #1 [1977286647084470272].mp4.ocr							local	mirror	Drone	
mirror/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #2 [1977286647092789248]	conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #2 [1977286647092789248].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #2 [1977286647092789248].mp4	video	1842672	1760906985		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #2 [1977286647092789248].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #2 [1977286647092789248].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #2 [1977286647092789248].mp4.ocr							local	mirror	Drone	
mirror/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #3 [1977286647105421312]	conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #3 [1977286647105421312].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #3 [1977286647105421312].mp4	video	8577096	1760906987		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #3 [1977286647105421312].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #3 [1977286647105421312].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Drone/conman - ‼️Please Share‼️  - Video and pictures of the drone suspected of assa... #3 [1977286647105421312].mp4.ocr							local	mirror	Drone	
